sku,barcode,title,category,subcategory_one,subcategory_two,price,stock_qty,available_stock,created_at
"BOL2720-801","8685980001A","ACRYLIC BEAD OVAL 27x20mm (HOLE-4mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:41.838947+00:00"
"BRL913-848","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:01.643567+00:00"
"BRL913-842","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:01.414282+00:00"
"BRL913-801","8685980001A","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:00.176738+00:00"
"BRL913-814","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:00.679349+00:00"
"BRL913-806","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:00.41039+00:00"
"BRL913-835","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:01.143633+00:00"
"BRL913-819","8685980001","ACRYLIC BEAD RONDELLE 9x13mm (hole 2.5mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:00.910413+00:00"
"BRS1917-801","8685980001A","ACRYLIC BEAD ROSE 19x17mm (HOLE-2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:01.936319+00:00"
"BRS2420-801","8685980001A","ACRYLIC BEAD ROSE 24x20mm (HOLE-2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:02.209169+00:00"
"BRD10-848","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:44.010637+00:00"
"BRD10-842","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:43.767342+00:00"
"BRD10-839","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:43.537056+00:00"
"BRD10-801","8685980001A","ACRYLIC BEAD ROUND 10mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:42.073839+00:00"
"BRD10-814","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:42.779126+00:00"
"BRD10-810","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:42.546871+00:00"
"BRD10-806","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:42.312059+00:00"
"BRD10-835","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:43.236914+00:00"
"BRD10-819","8685980001","ACRYLIC BEAD ROUND 10mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:43.005934+00:00"
"BRD12-848","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:46.13788+00:00"
"BRD12-842","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:45.905353+00:00"
"BRD12-839","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:45.673385+00:00"
"BRD12-801","8685980001A","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:44.242646+00:00"
"BRD12-814","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:44.968169+00:00"
"BRD12-810","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:44.708846+00:00"
"BRD12-806","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:44.47427+00:00"
"BRD12-835","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:45.443057+00:00"
"BRD12-819","8685980001","ACRYLIC BEAD ROUND 12mm (hole 2.5mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:45.212431+00:00"
"BRD14-848","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:48.399118+00:00"
"BRD14-842","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:48.168574+00:00"
"BRD14-839","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:47.939807+00:00"
"BRD14-801","8685980001A","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:46.369714+00:00"
"BRD14-814","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:47.106565+00:00"
"BRD14-810","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:46.876691+00:00"
"BRD14-806","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:46.647356+00:00"
"BRD14-835","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:47.710953+00:00"
"BRD14-819","8685980001","ACRYLIC BEAD ROUND 14mm (hole 2.5mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:47.484903+00:00"
"BRD16-848","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:50.501709+00:00"
"BRD16-842","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:50.273735+00:00"
"BRD16-839","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:50.044159+00:00"
"BRD16-801","8685980001A","ACRYLIC BEAD ROUND 16mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:48.63653+00:00"
"BRD16-814","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:49.334774+00:00"
"BRD16-810","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:49.104242+00:00"
"BRD16-806","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:48.873459+00:00"
"BRD16-835","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:49.805942+00:00"
"BRD16-819","8685980001","ACRYLIC BEAD ROUND 16mm (hole 3mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:49.565215+00:00"
"BRD18-848","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:52.606616+00:00"
"BRD18-842","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:52.375164+00:00"
"BRD18-839","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:52.146978+00:00"
"BRD18-801","8685980001A","ACRYLIC BEAD ROUND 18mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:50.731939+00:00"
"BRD18-814","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:51.438145+00:00"
"BRD18-810","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:51.20468+00:00"
"BRD18-806","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:50.965905+00:00"
"BRD18-835","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:51.910493+00:00"
"BRD18-819","8685980001","ACRYLIC BEAD ROUND 18mm (hole 3mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:51.673522+00:00"
"BRD20-848","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:54.733218+00:00"
"BRD20-842","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:54.501514+00:00"
"BRD20-839","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:54.269553+00:00"
"BRD20-801","8685980001A","ACRYLIC BEAD ROUND 20mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:52.84063+00:00"
"BRD20-814","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:53.573719+00:00"
"BRD20-810","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:53.333894+00:00"
"BRD20-806","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:53.102792+00:00"
"BRD20-835","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:54.031123+00:00"
"BRD20-819","8685980001","ACRYLIC BEAD ROUND 20mm (hole 3mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:53.804761+00:00"
"BRD22-801","8685980001A","ACRYLIC BEAD ROUND 22mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:54.971396+00:00"
"BRD24-801","8685980001A","ACRYLIC BEAD ROUND 24mm (hole 3.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:55.209194+00:00"
"BRD26-801","8685980001A","ACRYLIC BEAD ROUND 26mm (hole 3.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:55.440323+00:00"
"BRD30-801","8685980001A","ACRYLIC BEAD ROUND 30mm (hole 5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:55.672751+00:00"
"BRD6-848","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:57.809904+00:00"
"BRD6-842","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:57.581703+00:00"
"BRD6-839","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:57.348272+00:00"
"BRD6-801","8685980001A","ACRYLIC BEAD ROUND 6mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:55.90335+00:00"
"BRD6-814","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:56.610314+00:00"
"BRD6-810","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:56.37547+00:00"
"BRD6-806","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:56.136879+00:00"
"BRD6-835","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:57.120771+00:00"
"BRD6-819","8685980001","ACRYLIC BEAD ROUND 6mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:56.842297+00:00"
"BRD8-848","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:59.939955+00:00"
"BRD8-842","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:59.708551+00:00"
"BRD8-839","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - BROWN  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:59.477676+00:00"
"BRD8-801","8685980001A","ACRYLIC BEAD ROUND 8mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:58:58.040662+00:00"
"BRD8-814","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:58.73745+00:00"
"BRD8-810","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:58.503426+00:00"
"BRD8-806","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:58.269128+00:00"
"BRD8-835","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:59.241177+00:00"
"BRD8-819","8685980001","ACRYLIC BEAD ROUND 8mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:58:59.008403+00:00"
"BT169-801","8685980001","ACRYLIC BEAD TEAR 16x9mm (HOLE-2mm) (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:02.446298+00:00"
"BT2614-801","8685980001","ACRYLIC BEAD TEAR 26x14mm (HOLE-2mm) (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:02.675821+00:00"
"DD1110-848","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:19.003721+00:00"
"DD1110-842","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:18.754054+00:00"
"DD1110-801","8685980001A","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:17.362454+00:00"
"DD1110-814","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:18.063644+00:00"
"DD1110-810","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:17.832977+00:00"
"DD1110-806","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:17.60643+00:00"
"DD1110-835","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:18.521473+00:00"
"DD1110-819","8685980001","ACRYLIC DIAMOND-DROP 11x10mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:18.292899+00:00"
"DD1413-848","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:20.849041+00:00"
"DD1413-842","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:20.611925+00:00"
"DD1413-801","8685980001A","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:19.234797+00:00"
"DD1413-814","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:19.921933+00:00"
"DD1413-810","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:19.693344+00:00"
"DD1413-806","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:19.468228+00:00"
"DD1413-835","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:20.38255+00:00"
"DD1413-819","8685980001","ACRYLIC DIAMOND-DROP 14x13mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:20.152053+00:00"
"DD1716-848","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:22.712916+00:00"
"DD1716-842","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:22.47631+00:00"
"DD1716-801","8685980001A","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:21.08284+00:00"
"DD1716-814","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:21.786714+00:00"
"DD1716-810","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:21.544785+00:00"
"DD1716-806","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:21.313784+00:00"
"DD1716-835","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:22.243673+00:00"
"DD1716-819","8685980001","ACRYLIC DIAMOND-DROP 17x16mm (hole 2mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:22.013761+00:00"
"DD2318-848","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:24.616864+00:00"
"DD2318-842","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:24.379564+00:00"
"DD2318-801","8685980001A","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:23.0017+00:00"
"DD2318-814","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:23.687212+00:00"
"DD2318-810","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:23.458306+00:00"
"DD2318-806","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:23.226209+00:00"
"DD2318-835","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:24.146855+00:00"
"DD2318-819","8685980001","ACRYLIC DIAMOND-DROP 23x18mm (hole 2.5mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:23.916393+00:00"
"DD2724-848","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:26.485907+00:00"
"DD2724-842","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:26.255862+00:00"
"DD2724-801","8685980001A","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:24.851465+00:00"
"DD2724-814","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:25.559734+00:00"
"DD2724-810","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:25.323596+00:00"
"DD2724-806","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:25.088538+00:00"
"DD2724-835","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:26.025814+00:00"
"DD2724-819","8685980001","ACRYLIC DIAMOND-DROP 27x24mm (hole 3mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:25.794208+00:00"
"DD3027-848","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - BLACK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:28.344549+00:00"
"DD3027-842","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - BLUE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:28.116968+00:00"
"DD3027-801","8685980001A","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - CLEAR  (8685980001A)","Beads","Acrylic","","79","30","30","2026-06-29T19:59:26.718478+00:00"
"DD3027-814","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - LIME  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:27.421277+00:00"
"DD3027-810","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - ORANGE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:27.194064+00:00"
"DD3027-806","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - PINK  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:26.958238+00:00"
"DD3027-835","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - PURPLE  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:27.884981+00:00"
"DD3027-819","8685980001","ACRYLIC DIAMOND-DROP 30x27mm (hole 3mm) - RED  (8685980001)","Beads","Acrylic","","39","84","83","2026-06-29T19:59:27.648144+00:00"
